num_bem_pat;num_seq_bem_pat;;CONCILIA«√O;;cod_cta_pat;Custo;Depreci;DescriÁ„o Conta;DescriÁ„o;Data Aquis;Data Calc;Estab;Desc. Estabelecimento;Plaqueta;LocalizaÁ„o;Centro Custo;Un Neg;Data Saldo;Plano CCusto; Valor Imobilizado ; Valor Depreciado ; Valor Amortizado ; Valor Liquido ;Quantidade
102014;0;1020140;OK;1020140;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA  HELICOIDAL MATERIA;30/06/1994;30/06/1994;19;Mairinque / SP;102014;POLIVITAMINI;7222;0;01/01/2011;TORT2007;20644,76;20644,76;0;0;1
102015;0;1020150;OK;1020150;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA  HELICOIDAL MATERIA;30/06/1994;30/06/1994;19;Mairinque / SP;102015;MAIRINQUE;7222;0;01/01/2011;TORT2007;20644,76;20644,76;0;0;1
102016;0;1020160;OK;1020160;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA HELICOIDAL MATERIAL;30/06/1990;30/06/1990;19;Mairinque / SP;102016;MAIRINQUE;7222;0;01/01/2011;TORT2007;3440,66;3440,66;0;0;1
102017;0;1020170;OK;1020170;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA HELICOIDAL, FAB. GA;30/06/2000;30/06/2000;19;Mairinque / SP;102017;POLIVITAMINI;7222;0;01/01/2016;TORT2007;3640,66;3640,66;0;0;1
102024;0;1020240;OK;1020240;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA HELICOIDAL, MAT. AC;30/06/1995;30/06/1995;19;Mairinque / SP;102024;MAIRINQUE;7222;0;01/01/2011;TORT2007;6297,55;6297,55;0;0;1
102026;1;1020261;OK;1020261;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;ELEVADOR DE CANECAS MEDINDO 4.00 COMPRIM;09/10/2003;09/10/2003;19;Mairinque / SP;102026;MAIRINQUE;7222;0;01/08/2016;TORT2007;2279,98;1894,03;0;385,95;1
102028;0;1020280;OK;1020280;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;EXTRUSORA MILHO GRAO, FAB. INSTA-PRO, MO;30/06/1999;30/06/1999;19;Mairinque / SP;102028;MAIRINQUE;7222;0;01/01/2012;TORT2007;201062,09;201062,09;0;0;1
102030;2;1020302;OK;1020302;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ELEVADOR DE CANECAS 850 X 210 X 1050MM;11/02/2010;11/02/2010;19;Mairinque / SP;102030;INDUSTRIA;7225;0;01/08/2016;TORT2007;2918,36;1057,78;0;1860,58;1
102035;0;1020350;OK;1020350;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 352-1;30/06/1995;30/06/1995;19;Mairinque / SP;102035;MAIRINQUE;7222;0;01/01/2011;TORT2007;37182,12;37182,12;0;0;1
102036;0;1020360;OK;1020360;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343-4;30/06/1997;30/06/1997;19;Mairinque / SP;102036;MAIRINQUE;7222;0;01/01/2011;TORT2007;36047,56;36047,56;0;0;1
102039;0;1020390;OK;1020390;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA  FABR. GARCIA, MATERIAL ACO CARBON;30/06/1995;30/06/1995;19;Mairinque / SP;102039;MAIRINQUE;7222;0;01/01/2011;TORT2007;3590,39;3590,39;0;0;1
102040;0;1020400;OK;1020400;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA  FABR. GARCIA, MATERIAL ACO CARBON;30/06/1995;30/06/1995;19;Mairinque / SP;102040;MAIRINQUE;7222;0;01/01/2011;TORT2007;3590,39;3590,39;0;0;1
102050;0;1020500;OK;1020500;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;EXTRUSORA MILHO, FAB. FERRAZ MOD-200;30/06/1999;30/06/1999;19;Mairinque / SP;102050;MAIRINQUE;7222;0;01/01/2012;TORT2007;201062,09;201062,09;0;0;1
102050;3;1020503;OK;1020503;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOTOREDUTOR MAGMA M08 1 20 02 V 2 2 - RE;03/08/2015;03/08/2015;19;Mairinque / SP;102050;MANUTENCAO;7231;0;01/08/2016;TORT2007;7900;526,68;0;7373,32;1
102053;0;1020530;OK;1020530;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102053;MAIRINQUE;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102055;0;1020550;OK;1020550;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE DE AR COMPRIMIDO, FAB. GARCIA, MA;30/06/2001;30/06/2001;19;Mairinque / SP;102055;POLIVITAMINI;7222;0;01/08/2016;TORT2007;8760,56;8046,31;0;714,25;1
102062;0;1020620;OK;1020620;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TRANSPORTADOR PNEUMATICO, FAB. GARCIA, C;30/06/2001;30/06/2001;19;Mairinque / SP;102062;POLIVITAMINI;7222;0;01/08/2016;TORT2007;5744,63;5662,61;0;82,02;1
102066;0;1020660;OK;1020660;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;CARROCEL P/ PRODUTOS QUIMICOS, MAT. ACO;30/06/1994;30/06/1994;19;Mairinque / SP;102066;POLIVITAMINI;7222;0;01/01/2011;TORT2007;19468,55;19468,55;0;0;1
102068;0;1020680;OK;1020680;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MãQUINA DE COSTURA INDUSTRIAL 220 V MARC;25/07/2006;25/07/2006;19;Mairinque / SP;102068;POLIVITAMINI;7222;0;01/08/2016;TORT2007;18000;12717,42;0;5282,58;1
102070;0;1020700;OK;1020700;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE CARTUCHO FABR.GARCIA,  MODELO;30/06/2001;30/06/2001;19;Mairinque / SP;102070;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102071;0;1020710;OK;1020710;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102071;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102072;0;1020720;OK;1020720;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE DE AR FABR.GARCIA, MODELO VP8-07-;30/06/2000;30/06/2000;19;Mairinque / SP;102072;POLIVITAMINI;7222;0;01/08/2016;TORT2007;25132,76;24238,51;0;894,25;1
102073;0;1020730;OK;1020730;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE CAULIM  FABR.GARCIA, MODELO,100-1;30/06/2000;30/06/2000;19;Mairinque / SP;102073;POLIVITAMINI;7222;0;01/08/2016;TORT2007;4667,51;4419,24;0;248,27;1
102075;0;1020750;OK;1020750;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;SILO FABR. GARCIA  MATERIAL ACO CARBONO;30/06/2001;30/06/2001;19;Mairinque / SP;102075;POLIVITAMINI;7222;0;01/01/2014;TORT2007;57446,31;57446,31;0;0;1
102076;0;1020760;OK;1020760;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;SILO FABR. GARCIA  MATERIAL ACO CARBONO;30/06/2001;30/06/2001;19;Mairinque / SP;102076;POLIVITAMINI;7222;0;01/01/2014;TORT2007;57446,31;57446,31;0;0;1
102077;0;1020770;OK;1020770;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;COMPRESSOR DE AR  FABR.CHICAGO PNEUMATIC;30/06/2000;30/06/2000;19;Mairinque / SP;102077;PROD.MAIRINQ;7220;0;01/01/2016;TORT2007;22978,52;22978,52;0;0;1
102078;0;1020780;OK;1020780;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;COMPRESSOR DE AR FAB CHICAGO PNEUMATIC,;30/06/1997;30/06/1997;19;Mairinque / SP;102078;POLIVITAMINI;7222;0;01/01/2011;TORT2007;25132,76;25132,76;0;0;1
102102;0;1021020;OK;1021020;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102102;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102104;0;1021040;OK;1021040;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102104;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102105;0;1021050;OK;1021050;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102105;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102106;0;1021060;OK;1021060;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102106;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102111;0;1021110;OK;1021110;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102111;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102121;0;1021210;OK;1021210;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102121;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102130;0;1021300;OK;1021300;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102130;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102132;0;1021320;OK;1021320;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102132;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102139;0;1021390;OK;1021390;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102139;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102140;0;1021400;OK;1021400;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA, FAB. GARCIA, MOD. 306, MAT. ACO I;30/06/2000;30/06/2000;19;Mairinque / SP;102140;POLIVITAMINI;7222;0;01/01/2013;TORT2007;3231,35;3231,35;0;0;1
102152;0;1021520;OK;1021520;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2001;30/06/2001;19;Mairinque / SP;102152;POLIVITAMINI;7222;0;01/02/2012;TORT2007;20026,5;20026,5;0;0;1
102165;0;1021650;OK;1021650;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA TRANSPORTADORA HELICOIDAL, MAT. AC;30/06/2001;30/06/2001;19;Mairinque / SP;102165;POLIVITAMINI;7222;0;01/08/2016;TORT2007;3414,46;3365,82;0;48,64;1
102192;0;1021920;OK;1021920;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102192;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102200;0;1022000;OK;1022000;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MISTURADOR, FAB. GARCIA, MOD. FORBERG.;30/06/2000;30/06/2000;19;Mairinque / SP;102200;POLIVITAMINI;7222;0;01/01/2016;TORT2007;42510,27;42510,27;0;0;1
102217;0;1022170;OK;1022170;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;AR CONDICIONADO MARCA SPRINGER ACJ 18000;14/03/2006;14/03/2006;19;Mairinque / SP;102217;INDUSTRIA;7222;0;01/03/2016;TORT2007;1310;1310;0;0;1
102220;0;1022200;OK;1022200;132010902;1.3.2.01.09;1.3.2.05.08;MOVEIS E UTENSILIOS - PROD;APARELHO DE AR CONDICIONADO SPRINGER MOD;30/06/1990;30/06/1990;19;Mairinque / SP;102220;POLIVITAMINI;7222;0;02/01/2006;TORT2007;1578,06;1578,06;0;0;1
102227;0;1022270;OK;1022270;135012101;1.3.5.01.21;1.3.5.02.18;MAQS.EQUIPS.INCENT. LEI 9449/97;valvula rotativa Garcia;06/11/1995;06/11/1995;19;Mairinque / SP;102227;SPRAY DRYER;7223;0;01/01/2011;TORT2007;3209,75;3209,75;0;0;1
102252;0;1022520;OK;1022520;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;PRENSA EXPELLER MODELO LOGIC PRESS 2500;06/04/2005;06/04/2005;19;Mairinque / SP;102252;INDUSTRIA;7222;0;01/08/2016;TORT2007;68584,8;50031,28;0;18553,52;1
102255;0;1022550;OK;1022550;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA DA PRENSA (TRANSPORTADORA);26/05/2003;26/05/2003;19;Mairinque / SP;102255;MAIRINQUE;7222;0;01/08/2016;TORT2007;7329;6672,56;0;656,44;1
102256;0;1022560;OK;1022560;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL DO MOINHO DA EXTRUSORA;30/06/1998;30/06/1998;19;Mairinque / SP;102256;MAIRINQUE;7222;0;01/01/2011;TORT2007;3640,66;3640,66;0;0;1
102259;0;1022590;OK;1022590;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;BOMBA DOSADORA DE ANTIOXIDANTE.;26/05/2003;26/05/2003;19;Mairinque / SP;102259;MAIRINQUE;7222;0;01/08/2016;TORT2007;10600;9650,86;0;949,14;1
102260;0;1022600;OK;1022600;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA, FAB. GARCIA, MAT. ACO CARBONO, CI;30/06/2000;30/06/2000;19;Mairinque / SP;102260;POLIVITAMINI;7222;0;01/01/2013;TORT2007;2872,31;2872,31;0;0;1
102262;0;1022620;OK;1022620;135011901;1.3.5.01.19;1.3.5.02.16;MAQS.EQUIPS.INC. LEI 8191/91-PRO;MOINHO FERRAZ TIPO M-700 200 HP.;23/04/1992;23/04/1992;19;Mairinque / SP;102262;POLIVITAMINI;7200;0;01/01/2011;TORT2007;28000,26;28000,26;0;0;1
102295;0;1022950;OK;1022950;135011801;1.3.5.01.18;1.3.5.02.15;MAQS.EQUIPS.INCENT. LEI 7450/85;ENSACADEIRA MARCA GOLDPACHS BALANCAS DOS;31/12/1986;31/12/1986;19;Mairinque / SP;102295;POLIVITAMINI;7200;0;01/01/2011;TORT2007;4604,93;4604,93;0;0;1
102316;0;1023160;OK;1023160;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102316;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102317;0;1023170;OK;1023170;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102317;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102318;0;1023180;OK;1023180;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102318;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102319;0;1023190;OK;1023190;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102319;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102320;0;1023200;OK;1023200;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102320;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102321;0;1023210;OK;1023210;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102321;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102322;0;1023220;OK;1023220;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;BALANCA  DE ACIDO FOSFORICO, FABR. ALFA,;30/06/2000;30/06/2000;19;Mairinque / SP;102322;MAIRINQUE;7224;0;01/02/2016;TORT2007;2905,19;2905,19;0;0;1
102335;0;1023350;OK;1023350;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102335;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102336;0;1023360;OK;1023360;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102336;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102337;0;1023370;OK;1023370;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102337;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102338;0;1023380;OK;1023380;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102338;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102339;0;1023390;OK;1023390;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102339;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102340;0;1023400;OK;1023400;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102340;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102341;0;1023410;OK;1023410;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102341;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102342;0;1023420;OK;1023420;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGA  MATERIAL ACO CARBONO, M;30/06/1999;30/06/1999;19;Mairinque / SP;102342;MAIRINQUE;7224;0;01/02/2015;TORT2007;25735,94;25735,94;0;0;1
102347;0;1023470;OK;1023470;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGAS MATERIAL ACO CARBONO DI;30/06/1998;30/06/1998;19;Mairinque / SP;102347;MAIRINQUE;7224;0;01/01/2011;TORT2007;15404,94;15404,94;0;0;1
102350;0;1023500;OK;1023500;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;EXAUSTOR CENTRIFUGO MATERIAL ACO CARBONO;30/06/1999;30/06/1999;19;Mairinque / SP;102350;MAIRINQUE;7224;0;01/01/2015;TORT2007;4469,53;4469,53;0;0;1
102364;0;1023640;OK;1023640;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL MATERIAL ACO CARBONO DI;30/06/1995;30/06/1995;19;Mairinque / SP;102364;MAIRINQUE;7224;0;01/01/2011;TORT2007;16659,43;16659,43;0;0;1
102387;0;1023870;OK;1023870;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL MATERIAL ACO CARBONO  D;30/06/1995;30/06/1995;19;Mairinque / SP;102387;MAIRINQUE;7224;0;01/01/2011;TORT2007;11345,64;11345,64;0;0;1
102388;0;1023880;OK;1023880;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL MATERIAL ACO CARBONO  D;30/06/1995;30/06/1995;19;Mairinque / SP;102388;MAIRINQUE;7224;0;01/01/2011;TORT2007;11345,64;11345,64;0;0;1
102389;0;1023890;OK;1023890;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL MATERIAL ACO CARBONO FA;30/06/1995;30/06/1995;19;Mairinque / SP;102389;MAIRINQUE;7224;0;01/01/2011;TORT2007;6696,08;6696,08;0;0;1
102394;1;1023941;OK;1023941;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOINHO P/FERTILIZANTES (MICRO).;10/07/2003;10/07/2003;19;Mairinque / SP;102394;MAIRINQUE;7224;0;01/08/2016;TORT2007;3150;2853,73;0;296,27;1
102399;0;1023990;OK;1023990;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;ROSCA HELICOIDAL  MATERIAL ACO DIAMETRO;30/06/1995;30/06/1995;19;Mairinque / SP;102399;MAIRINQUE;7224;0;01/01/2011;TORT2007;4039,19;4039,19;0;0;1
102406;0;1024060;OK;1024060;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGAS EM ACO CARBONO 365X3830;26/05/2003;26/05/2003;19;Mairinque / SP;102406;MAIRINQUE;7223;0;01/08/2016;TORT2007;6720;6118,46;0;601,54;1
102407;0;1024070;OK;1024070;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO DE MANGAS EM ACO CARBONO 365x3830;26/05/2003;26/05/2003;19;Mairinque / SP;102407;MAIRINQUE;7225;0;01/08/2016;TORT2007;6720;6118,46;0;601,54;1
102408;0;1024080;OK;1024080;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO MATERIAL ACO CARBONO FAB;30/06/1997;30/06/1997;19;Mairinque / SP;102408;MAIRINQUE;7223;0;01/01/2011;TORT2007;54071,34;54071,34;0;0;1
102411;0;1024110;OK;1024110;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO CARTUCHO, FAB. GARCIA, MOD. 343/2;30/06/2000;30/06/2000;19;Mairinque / SP;102411;POLIVITAMINI;7222;0;01/01/2012;TORT2007;20026,5;20026,5;0;0;1
102416;0;1024160;OK;1024160;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;TANQUE DE AR COMPRIMIDO, FAB. GARCIA, MA;30/06/1994;30/06/1994;19;Mairinque / SP;102416;MAIRINQUE;7223;0;01/01/2011;TORT2007;21183,32;21183,32;0;0;1
102418;0;1024180;OK;1024180;135010802;1.3.5.01.08;1.3.5.02.07;MAQUINAS E ACESSORIOS - PROD.;VENTILADOR CENTRIFUGO, FAB. KN, MOD. TSR;30/06/1996;30/06/1996;19;Mairinque / SP;102418;MAIRINQUE;7223;0;01/01/2011;TORT2007;19040,22;19040,22;0;0;1
102425;0;1024250;OK;1024250;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA CAL MATERIAL ACO CARBONO FABR. GAR;30/06/1998;30/06/1998;19;Mairinque / SP;102425;MAIRINQUE;7223;0;01/01/2011;TORT2007;1795,19;1795,19;0;0;1
102428;0;1024280;OK;1024280;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOEGA DE CAL, FAB. GARCIA, MAT. ACO CARB;30/06/1997;30/06/1997;19;Mairinque / SP;102428;MAIRINQUE;7223;0;01/01/2011;TORT2007;3590,39;3590,39;0;0;1
102436;0;1024360;OK;1024360;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;MOTOR EBERLE 7,5 1750RPM 380/660VCA;30/06/1994;30/06/1994;19;Mairinque / SP;102436;MAIRINQUE;7222;0;01/01/2011;TORT2007;8688,75;8688,75;0;0;1
102437;0;1024370;OK;1024370;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;HIDRATADOR DE CAL, MAT. ACO CARBONO, DIM;30/06/1997;30/06/1997;19;Mairinque / SP;102437;MAIRINQUE;7223;0;01/01/2011;TORT2007;7180,78;7180,78;0;0;1
102438;0;1024380;OK;1024380;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO MANGA DIAMETRO GARCIA  MATERIAL A;30/06/1997;30/06/1997;19;Mairinque / SP;102438;MAIRINQUE;7223;0;01/01/2011;TORT2007;28723,15;28723,15;0;0;1
102442;0;1024420;OK;1024420;135010402;1.3.5.01.04;1.3.5.02.03;EQUIPAMENTOS - PROD;FILTRO MANGA DIAMETRO GARCIA  MATERIAL A;30/06/2000;30/06/2000;19;Mairinque / SP;102442;MAIRINQUE;7223;0;01/01/2016;TORT2007;28723,15;28723,15;0;0;1
